code;experience;age;ranking;default_prin;default_int;default_both1;default;wpcentral;wpcity;wpcompany;wpother;wpdirector;wpmanager;wpspecialist;wpothers;cash;home100;liveparent;rent;newcustomer;notran;notran3;income2;spending2
20450145;120;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;2.2;2
20360447;84;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.4;2
20477722;132;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;2.12;1.5
20647352;72;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.8;3.8
20484209;96;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.6;1
20786158;96;31;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;2.3;3.3
20851108;75;31;BB;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;2.5;1.5
20046411;120;32;A;1;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;4.7;4.7
20647250;280;32;BBB;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;5;4
20647250;280;32;BBB;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;5;6
20649581;118;32;A;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;14;15.2
20492558;84;32;A;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;6.67;6
20516922;108;32;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.9;1.9
20526100;132;32;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3.58;3.5
20390587;84;32;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;4.1;3.5
20645207;120;32;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.2;2.5
20368920;120;32;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;2.06;2
20587374;132;32;BBB;1;1;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;4.3;2.3
20602266;180;32;A;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;5;2
20360438;108;32;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;2.78;1.5
20360367;72;32;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;2;2
20343989;120;32;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.5;2
20391780;96;32;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.56;4
20392714;120;32;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3.12;2.5
20360431;120;32;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.6;2
20392740;60;32;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3;2.5
20431726;132;32;A;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3.08;3
20360320;84;32;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2;2
20590203;48;32;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3.43;5
20360358;96;32;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2;2
20576339;132;32;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3.58;5.16
20539509;132;32;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;2.98;2.5
20539519;120;32;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3;1.5
20645203;132;32;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.6;2.5
20399392;120;32;A;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;3.5;4
20806593;120;32;BBB;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;2.3;1.3
20531336;84;33;BBB;1;1;1;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;6;6
20625455;48;33;BBB;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;8;6
20613474;144;33;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;2.8;7
20549417;144;33;BBB;1;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;3.07;4.07
20625455;120;33;BBB;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;6;6
20548162;192;33;A;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;6;2
20358731;60;33;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.54;1.5
20483406;144;33;BBB;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1.96;1
20619012;96;33;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1.58;1.08
20405443;144;33;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;3.08;2
20579244;132;33;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.5;2.5
20464091;144;33;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;2.49;3
20392676;120;33;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3.12;3
20548131;132;33;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3;1.5
20467857;60;33;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;2.51;2
20450157;108;33;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;4.79;3
20450182;96;33;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3;4.5
20357207;144;33;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.9;1.5
20339760;144;33;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1.6;1.5
20549296;132;33;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;2.58;1.58
20450182;96;33;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3;4.5
20405422;156;33;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;3;3
20342564;120;33;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;2.8;2
20467994;108;33;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.1;2.5
20416910;132;33;BBB;1;1;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.5;1.5
20464109;156;33;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;3.03;2.5
20537920;24;33;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3;2.5
20544892;84;33;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.5;4
20358735;144;33;A;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3.08;3
20464077;144;33;BBB;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;2.75;2
20589556;120;33;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.3;3.3
20358730;132;33;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1.7;1.5
20498836;108;33;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1.97;3.5
20597282;144;33;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;4.16;3.66
20864801;108;33;BBB;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;5.1;3
20644022;96;33;A;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;8;13
20625455;36;33;BB;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;8.09;5
20827702;96;33;A;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;12;8
20638236;180;33;BBB;1;1;1;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;3.2;2
20051732;108;34;A;1;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;6;3
20865295;120;34;AA;1;1;1;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;16;12
20605563;57;34;BBB;1;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;6;5
20095477;156;34;BBB;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;0;4.5;3
20631525;24;34;BB;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;7;6
20544122;156;34;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;3.5;2
20617041;84;34;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3;5
20358736;132;34;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;6.54;4
20590609;168;34;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3;3.3
20579223;132;34;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.5;3.5
20544887;120;34;A;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2;5.5
20563222;168;34;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.86;2.86
20390987;168;34;A;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.85;5
20661697;156;34;A;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;3;3.5
20584853;180;34;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3.14;5.14
20360329;168;34;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.5;2
20563919;168;34;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.28;4.26
20844726;96;34;BBB;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;2.8;3
20650066;48;34;A;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;2;2.5
20865295;120;34;A;1;1;1;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;15.5;10
20552511;180;35;A;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;8;8
20636462;108;35;BBB;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;4;15
20225146;121;35;A;1;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;6.4;6.4
20591150;192;35;BBB;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;3;1.5
20485642;180;35;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.1;3
20579213;120;35;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3.03;3.03
20406248;84;35;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3;2.5
20592240;156;35;BBB;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;4;2
20591686;168;35;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.2;0
20591335;204;35;BBB;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;3;1
20450165;108;35;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3;1.9
20369449;156;35;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2;2.5
20373221;132;35;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1.76;0.5
20563962;204;35;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.46;3
20360244;120;35;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.5;2.5
20552297;132;35;A;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;3;2.84
20343967;60;35;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3;3
20473126;168;35;A;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;5.8;3
20501062;168;35;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;2.13;1
20372315;180;35;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;2.66;2.5
20392665;84;35;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1.34;2.5
20532070;96;35;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;2;1.5
20537904;160;35;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.6;2
20354230;132;35;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3.2;1.2
20406243;170;35;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.6;2.5
20358733;144;35;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3.58;1.5
20890843;96;35;BBB;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;1;0;0;6;5
20052592;130;35;A;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;6.4;5
20657855;192;36;BBB;1;1;1;1;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;2.5;4.7
20631686;149;36;BBB;1;1;1;1;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;3.5;4.5
20063003;192;36;AA;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;7.5;15
20063003;196;36;AA;0;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;7;15
20342554;120;36;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;2.29;1.8
20537955;120;36;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.1;2
20823980;168;36;A;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;3.8;4
20552453;404;36;A;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;3.5;7.5
20357188;192;36;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3.57;3
20631603;130;36;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.45;2.5
20527798;144;36;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;3.26;3
20578385;204;36;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;2.03;1.5
20543792;60;36;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;1.4;1
20593920;150;36;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;2;1
20483394;192;36;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.16;0.5
20860286;192;36;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;5;3
20853193;24;36;BB;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;4.5;3
20890722;132;36;A;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;7.7;6
20906401;192;36;BBB;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;1;0;0;6;6
20659538;40;37;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;3;7
20690519;176;37;A;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;4.7;3
20595833;216;37;A;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;6;7
20095780;36;37;A;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;0;20;15
20392495;180;37;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;2;1.7
20365840;156;37;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1.5;3
20357180;204;37;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3.25;2
20422558;132;37;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1.79;3
20563932;314;37;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.2;2.2
20355107;192;37;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1.93;4.5
20344688;130;37;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3;2.5
20544894;180;37;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.94;5.44
20464120;192;37;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;3.14;3.5
20349034;156;37;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2;2
20369487;156;37;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.5;2
20590621;180;37;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3;4
20563030;180;37;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3.5;2.46
20584864;204;37;A;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3;6
20537901;180;37;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.4;1.5
20546075;204;37;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3;2
20392495;180;37;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;2;1
20467733;108;37;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;2.58;3.5
20468002;192;37;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.97;3
20382922;120;37;A;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;4;2
20343758;100;37;BBB;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;9.5;4
20823904;17;37;BB;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;4.22;3.72
20652927;48;38;A;1;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;6;5
20652927;48;38;A;1;1;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;5;4
20359447;168;38;A;0;0;0;0;0;0;0;1;0;1;0;0;0;0;1;0;0;0;0;4.35;0.85
20565053;200;38;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.5;2.5
20544115;204;38;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;3.5;3
20357119;216;38;A;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;4.16;4
20386347;156;38;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;2.5;1.5
20369168;168;38;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1.63;1.5
20579232;132;38;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.5;1.5
20416917;132;38;A;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;3.8;1.8
20637633;204;38;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.1;3.1
20353343;204;38;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1.57;1
20373182;204;38;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.16;1.5
20365900;168;38;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.06;3
20407012;216;38;A;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;3.05;3.5
20896468;216;38;BBB;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;4.5;1.5
20310425;156;38;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;3;3
20866813;216;38;A;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;5;5
20016140;96;39;AA;0;0;0;0;0;0;0;1;0;1;0;0;1;1;0;0;0;0;0;35;30
20358230;240;39;A;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;0;0;8;4
20369406;312;39;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;4.38;3
20344478;120;39;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;1.7;1
20373218;216;39;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.3;1.5
20413770;192;39;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3.06;5.5
20537907;180;39;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.4;2
20587350;216;39;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;4.5;2.5
20399397;204;39;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.71;3
20369235;468;39;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;2;2.5
20500862;266;39;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.91;4.5
20574242;156;39;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;2.5;1.5
20386349;180;39;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.5;1.5
20591176;180;39;BBB;1;1;1;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.5;2.5
20374700;180;39;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.5;1.5
20360317;204;39;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;2.4;2.5
20055828;150;39;AA;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;15;15
20059030;156;39;A;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;4.7;1.5
20863337;180;39;BBB;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;1;0;0;3.7;2.7
20866892;264;39;BBB;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;1;0;0;8.5;6
20650076;168;39;BBB;0;0;0;0;0;0;1;0;0;1;0;0;1;1;0;0;0;0;0;2.9;2.5
20649742;240;39;A;0;0;0;0;0;0;1;0;0;0;0;1;1;1;0;0;0;0;0;3.5;3
20872417;204;39;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;2.96;4
20443615;144;40;A;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;6.4;9.4
20368199;252;40;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.37;1.5
20544898;216;40;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.38;3.88
20546079;132;40;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3;1.5
20429030;348;40;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.22;2
20360495;216;40;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;2.21;1
20356514;252;40;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3;2.9
20379464;240;40;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3.7;1.5
20344503;120;40;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;4;3
20563937;244;40;A;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.2;5.2
20360495;216;40;BBB;0;0;0;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;2.21;2
20504105;276;41;A;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;2.5;3.5
20245936;144;41;A;0;0;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;6.8;4
20601334;30;41;BBB;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;4;5
20644903;207;41;AA;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;8;12.5
20368922;120;41;A;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3.93;2.5
20467690;132;41;BBB;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;2.7;2
20485669;240;41;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;2.12;3
20360279;216;41;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.5;2
20619000;182;41;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1.97;3.97
20358732;204;41;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3.14;2
20776358;240;41;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;3.8;2.8
20360307;156;41;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2;2
20373225;240;41;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1.5;0.5
20342496;120;41;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;3;2
20591102;132;41;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3.2;4.7
20483450;252;41;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.5;1.5
20406254;200;41;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;3;1.5
20342496;125;41;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;3;2
20860976;252;41;BBB;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;3.6;2
20823926;260;41;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;3.5;2
20650447;264;41;A;0;0;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;0;2.66;2.5
20598480;72;42;A;1;1;1;1;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;5.5;2.5
20763425;264;42;A;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;5;4
20473378;180;42;A;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;4;5
20344467;240;42;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;1;0;0;2.2;1.7
20406226;220;42;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;2.95;3.2
20530947;252;42;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;3.62;2
20787573;216;42;BBB;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;4.77;3.7
